IP,Port,CVE,CVSS_Score,Confidentiality_Impact,Integrity_Impact,Availability_Impact,Access_Complexity,Authentication,Gained_Access,CWE_ID,Exploits,Metasploit,Host_Name,Product,CWE_Description,CWE_URL,CVE_URL
144.118.127.154,5353,,0,,,,,,,,,,989ctrl.cnhp.drexel.edu,,,,
144.118.127.154,443,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989ctrl.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9513
144.118.127.154,443,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989ctrl.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9511
144.118.127.154,443,CVE-2018-16844,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989ctrl.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16844
144.118.127.154,443,CVE-2018-16843,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989ctrl.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16843
144.118.127.154,443,CVE-2016-1247,7.2,Complete,Complete,Complete,Low,Not required,Admin,59,40768,FALSE,989ctrl.cnhp.drexel.edu,nginx,CWE-59: Improper Link Resolution Before File Access ('Link Following'),https://cwe.mitre.org/data/definitions/59.html,https://nvd.nist.gov/vuln/detail/CVE-2016-1247
144.118.127.154,443,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989ctrl.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9516
144.118.127.154,443,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE,989ctrl.cnhp.drexel.edu,nginx,CWE-835: Loop with Unreachable Exit Condition ('Infinite Loop'),https://cwe.mitre.org/data/definitions/835.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16845
144.118.127.154,443,CVE-2017-7529,5,Partial,None,None,Low,Not required,None,190,,FALSE,989ctrl.cnhp.drexel.edu,nginx,CWE-190: Integer Overflow or Wraparound,https://cwe.mitre.org/data/definitions/190.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7529
144.118.127.155,80,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9513
144.118.127.155,80,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9511
144.118.127.155,80,CVE-2018-16844,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16844
144.118.127.155,80,CVE-2018-16843,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16843
144.118.127.155,80,CVE-2016-1247,7.2,Complete,Complete,Complete,Low,Not required,Admin,59,40768,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-59: Improper Link Resolution Before File Access ('Link Following'),https://cwe.mitre.org/data/definitions/59.html,https://nvd.nist.gov/vuln/detail/CVE-2016-1247
144.118.127.155,80,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9516
144.118.127.155,80,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-835: Loop with Unreachable Exit Condition ('Infinite Loop'),https://cwe.mitre.org/data/definitions/835.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16845
144.118.127.155,80,CVE-2017-7529,5,Partial,None,None,Low,Not required,None,190,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-190: Integer Overflow or Wraparound,https://cwe.mitre.org/data/definitions/190.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7529
144.118.127.155,5353,,0,,,,,,,,,,989tp.cnhp.drexel.edu,,,,
144.118.127.155,443,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9513
144.118.127.155,443,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9511
144.118.127.155,443,CVE-2018-16844,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16844
144.118.127.155,443,CVE-2018-16843,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16843
144.118.127.155,443,CVE-2016-1247,7.2,Complete,Complete,Complete,Low,Not required,Admin,59,40768,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-59: Improper Link Resolution Before File Access ('Link Following'),https://cwe.mitre.org/data/definitions/59.html,https://nvd.nist.gov/vuln/detail/CVE-2016-1247
144.118.127.155,443,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9516
144.118.127.155,443,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-835: Loop with Unreachable Exit Condition ('Infinite Loop'),https://cwe.mitre.org/data/definitions/835.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16845
144.118.127.155,443,CVE-2017-7529,5,Partial,None,None,Low,Not required,None,190,,FALSE,989tp.cnhp.drexel.edu,nginx,CWE-190: Integer Overflow or Wraparound,https://cwe.mitre.org/data/definitions/190.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7529
144.118.127.156,80,,0,,,,,,,,,,989polycom.cnhp.drexel.edu,lighttpd,,,
144.118.127.156,443,,0,,,,,,,,,,989polycom.cnhp.drexel.edu,lighttpd,,,
144.118.127.157,80,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9513
144.118.127.157,80,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9511
144.118.127.157,80,CVE-2018-16844,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16844
144.118.127.157,80,CVE-2018-16843,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16843
144.118.127.157,80,CVE-2016-1247,7.2,Complete,Complete,Complete,Low,Not required,Admin,59,40768,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-59: Improper Link Resolution Before File Access ('Link Following'),https://cwe.mitre.org/data/definitions/59.html,https://nvd.nist.gov/vuln/detail/CVE-2016-1247
144.118.127.157,80,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9516
144.118.127.157,80,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-835: Loop with Unreachable Exit Condition ('Infinite Loop'),https://cwe.mitre.org/data/definitions/835.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16845
144.118.127.157,80,CVE-2017-7529,5,Partial,None,None,Low,Not required,None,190,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-190: Integer Overflow or Wraparound,https://cwe.mitre.org/data/definitions/190.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7529
144.118.127.157,5353,,0,,,,,,,,,,989dtp.cnhp.drexel.edu,,,,
144.118.127.157,443,CVE-2019-9513,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9513
144.118.127.157,443,CVE-2019-9511,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9511
144.118.127.157,443,CVE-2018-16844,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16844
144.118.127.157,443,CVE-2018-16843,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16843
144.118.127.157,443,CVE-2016-1247,7.2,Complete,Complete,Complete,Low,Not required,Admin,59,40768,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-59: Improper Link Resolution Before File Access ('Link Following'),https://cwe.mitre.org/data/definitions/59.html,https://nvd.nist.gov/vuln/detail/CVE-2016-1247
144.118.127.157,443,CVE-2019-9516,7.8,None,None,Complete,Low,Not required,None,400,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2019-9516
144.118.127.157,443,CVE-2018-16845,5.8,Partial,None,Partial,Medium,Not required,None,835,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-835: Loop with Unreachable Exit Condition ('Infinite Loop'),https://cwe.mitre.org/data/definitions/835.html,https://nvd.nist.gov/vuln/detail/CVE-2018-16845
144.118.127.157,443,CVE-2017-7529,5,Partial,None,None,Low,Not required,None,190,,FALSE,989dtp.cnhp.drexel.edu,nginx,CWE-190: Integer Overflow or Wraparound,https://cwe.mitre.org/data/definitions/190.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7529
144.118.127.157,23,,0,,,,,,,,,,989dtp.cnhp.drexel.edu,,,,
144.118.127.167,80,,0,,,,,,,,,,ops01.cnhp.drexel.edu,,,,
144.118.127.167,443,,0,,,,,,,,,,ops01.cnhp.drexel.edu,,,,
144.118.129.196,80,,0,,,,,,,,,,,,,,
144.118.129.196,5001,,0,,,,,,,,,,,,,,
144.118.129.196,4443,,0,,,,,,,,,,,,,,
144.118.129.196,443,,0,,,,,,,,,,,,,,
144.118.129.248,5985,,0,,,,,,,,,,n2-129-248.dhcp.drexel.edu,,,,
144.118.130.15,80,,0,,,,,,,,,,n2-130-15.dhcp.drexel.edu,lighttpd,,,
144.118.130.210,80,,0,,,,,,,,,,,,,,
144.118.134.115,8080,,0,,,,,,,,,,n2-134-115.dhcp.drexel.edu,,,,
144.118.134.115,80,CVE-2020-11984,0,,,,,,,,,,n2-134-115.dhcp.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-11984
144.118.134.115,80,CVE-2020-1927,0,,,,,,,,,,n2-134-115.dhcp.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-1927
144.118.134.115,80,CVE-2020-9490,0,,,,,,,,,,n2-134-115.dhcp.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-9490
144.118.134.115,80,CVE-2020-1934,0,,,,,,,,,,n2-134-115.dhcp.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-1934
144.118.134.115,80,CVE-2020-11993,0,,,,,,,,,,n2-134-115.dhcp.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-11993
144.118.134.115,21,,0,,,,,,,,,,n2-134-115.dhcp.drexel.edu,,,,
144.118.134.115,22,CVE-2020-15778,0,,,,,,,,,,n2-134-115.dhcp.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2020-15778
144.118.134.115,22,CVE-2020-14145,0,,,,,,,,,,n2-134-115.dhcp.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2020-14145
144.118.134.115,4949,,0,,,,,,,,,,n2-134-115.dhcp.drexel.edu,,,,
144.118.134.115,123,,0,,,,,,,,,,n2-134-115.dhcp.drexel.edu,,,,
144.118.135.196,5353,,0,,,,,,,,,,,,,,
144.118.135.196,123,,0,,,,,,,,,,,,,,
144.118.141.176,8000,,0,,,,,,,,,,ncb3803-05.cnhp.drexel.edu,,,,
144.118.141.176,515,,0,,,,,,,,,,ncb3803-05.cnhp.drexel.edu,,,,
144.118.141.176,8443,,0,,,,,,,,,,ncb3803-05.cnhp.drexel.edu,,,,
144.118.141.176,80,,0,,,,,,,,,,ncb3803-05.cnhp.drexel.edu,,,,
144.118.141.176,443,,0,,,,,,,,,,ncb3803-05.cnhp.drexel.edu,Canon printer web interface,,,
144.118.141.230,80,,0,,,,,,,,,,talon.ia.drexel.edu,Microsoft IIS httpd,,,
144.118.141.232,80,CVE-2020-11984,0,,,,,,,,,,du-ia-amethyst.ia.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-11984
144.118.141.232,80,CVE-2020-1927,0,,,,,,,,,,du-ia-amethyst.ia.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-1927
144.118.141.232,80,CVE-2020-9490,0,,,,,,,,,,du-ia-amethyst.ia.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-9490
144.118.141.232,80,CVE-2020-1934,0,,,,,,,,,,du-ia-amethyst.ia.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-1934
144.118.141.232,80,CVE-2020-11993,0,,,,,,,,,,du-ia-amethyst.ia.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-11993
144.118.141.232,8080,,0,,,,,,,,,,du-ia-amethyst.ia.drexel.edu,,,,
144.118.141.232,21,,0,,,,,,,,,,du-ia-amethyst.ia.drexel.edu,,,,
144.118.141.232,22,CVE-2020-15778,0,,,,,,,,,,du-ia-amethyst.ia.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2020-15778
144.118.141.232,22,CVE-2020-14145,0,,,,,,,,,,du-ia-amethyst.ia.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2020-14145
144.118.141.232,4949,,0,,,,,,,,,,,,,,
144.118.141.232,123,,0,,,,,,,,,,du-ia-amethyst.ia.drexel.edu,,,,
144.118.142.100,8000,,0,,,,,,,,,,cannon-630.publichealth.drexel.edu,,,,
144.118.142.100,515,,0,,,,,,,,,,cannon-630.publichealth.drexel.edu,,,,
144.118.142.100,8443,,0,,,,,,,,,,cannon-630.publichealth.drexel.edu,,,,
144.118.142.100,80,,0,,,,,,,,,,cannon-630.publichealth.drexel.edu,,,,
144.118.142.100,443,,0,,,,,,,,,,cannon-630.publichealth.drexel.edu,Canon printer web interface,,,
144.118.142.133,9600,,0,,,,,,,,,,reg1cc.osir.drexel.edu,,,,
144.118.142.133,8000,,0,,,,,,,,,,,,,,
144.118.142.133,515,,0,,,,,,,,,,reg1cc.osir.drexel.edu,,,,
144.118.142.133,79,,0,,,,,,,,,,,,,,
144.118.142.133,80,,0,,,,,,,,,,reg1cc.osir.drexel.edu,,,,
144.118.142.133,500,,0,,,,,,,,,,reg1cc.osir.drexel.edu,,,,
144.118.142.133,21,,0,,,,,,,,,,reg1cc.osir.drexel.edu,Lexmark MS810 printer ftpd,,,
144.118.142.133,443,,0,,,,,,,,,,reg1cc.osir.drexel.edu,,,,
144.118.142.147,30718,,0,,,,,,,,,,splavtech.cnhp.drexel.edu,Lantronix,,,
144.118.142.147,9999,,0,,,,,,,,,,splavtech.cnhp.drexel.edu,,,,
144.118.142.154,88,,0,,,,,,,,,,davs-sql.cnhp.drexel.edu,,,,
144.118.142.154,5985,,0,,,,,,,,,,,,,,
144.118.142.154,80,,0,,,,,,,,,,davs-sql.cnhp.drexel.edu,Microsoft HTTPAPI httpd,,,
144.118.142.155,5985,,0,,,,,,,,,,cicsp.cnhp.drexel.edu,,,,
144.118.142.155,1935,,0,,,,,,,,,,cicsp.cnhp.drexel.edu,,,,
144.118.142.155,80,,0,,,,,,,,,,cicsp.cnhp.drexel.edu,Microsoft IIS httpd,,,
144.118.142.155,8083,,0,,,,,,,,,,cicsp.cnhp.drexel.edu,,,,
144.118.142.155,8086,,0,,,,,,,,,,cicsp.cnhp.drexel.edu,,,,
144.118.142.155,8087,,0,,,,,,,,,,cicsp.cnhp.drexel.edu,,,,
144.118.142.155,443,,0,,,,,,,,,,cicsp.cnhp.drexel.edu,Microsoft IIS httpd,,,
144.118.142.157,80,,0,,,,,,,,,,davs-r101.cnhp.drexel.edu,Microsoft HTTPAPI httpd,,,
144.118.142.157,5985,,0,,,,,,,,,,davs-r101.cnhp.drexel.edu,,,,
144.118.142.158,80,,0,,,,,,,,,,davs-r102.cnhp.drexel.edu,Microsoft HTTPAPI httpd,,,
144.118.142.158,5985,,0,,,,,,,,,,davs-r102.cnhp.drexel.edu,,,,
144.118.142.161,80,,0,,,,,,,,,,davs-obs2.cnhp.drexel.edu,Microsoft IIS httpd,,,
144.118.142.70,9001,,0,,,,,,,,,,,,,,
144.118.142.70,1935,,0,,,,,,,,,,dvcs1.cnhp.drexel.edu,,,,
144.118.142.70,80,,0,,,,,,,,,,dvcs1.cnhp.drexel.edu,Microsoft IIS httpd,,,
144.118.142.70,6000,CVE-2019-7659,6.8,Partial,Partial,Partial,Medium,Not required,None,119,,FALSE,dvcs1.cnhp.drexel.edu,,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2019-7659
144.118.142.70,6000,CVE-2017-9765,6.8,Partial,Partial,Partial,Medium,Not required,None,190,,FALSE,dvcs1.cnhp.drexel.edu,,CWE-190: Integer Overflow or Wraparound,https://cwe.mitre.org/data/definitions/190.html,https://nvd.nist.gov/vuln/detail/CVE-2017-9765
144.118.142.70,5010,,0,,,,,,,,,,dvcs1.cnhp.drexel.edu,,,,
144.118.142.70,83,,0,,,,,,,,,,dvcs1.cnhp.drexel.edu,,,,
144.118.142.70,8083,,0,,,,,,,,,,dvcs1.cnhp.drexel.edu,,,,
144.118.142.70,8086,,0,,,,,,,,,,dvcs1.cnhp.drexel.edu,,,,
144.118.142.70,8087,,0,,,,,,,,,,dvcs1.cnhp.drexel.edu,,,,
144.118.172.153,80,,0,,,,,,,,,,n2-172-153.dhcp.drexel.edu,Apache httpd,,,
144.118.172.153,5353,,0,,,,,,,,,,n2-172-153.dhcp.drexel.edu,,,,
144.118.172.153,22,,0,,,,,,,,,,,,,,
144.118.172.166,80,,0,,,,,,,,,,n2-172-166.dhcp.drexel.edu,nginx,,,
144.118.172.166,443,,0,,,,,,,,,,n2-172-166.dhcp.drexel.edu,nginx,,,
144.118.173.194,80,CVE-2019-0211,7.2,Complete,Complete,Complete,Low,Not required,None,264,46676,FALSE,moog.ece.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0211
144.118.173.194,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1312
144.118.173.194,80,CVE-2017-15715,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15715
144.118.173.194,80,CVE-2019-10082,6.4,Partial,None,Partial,Low,Not required,None,416,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10082
144.118.173.194,80,CVE-2019-0217,6,Partial,Partial,Partial,Medium,Single system,None,362,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),https://cwe.mitre.org/data/definitions/362.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0217
144.118.173.194,80,CVE-2020-1927,0,,,,,,,,,,moog.ece.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-1927
144.118.173.194,80,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://cwe.mitre.org/data/definitions/601.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10098
144.118.173.194,80,CVE-2020-9490,0,,,,,,,,,,moog.ece.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-9490
144.118.173.194,80,CVE-2020-1934,0,,,,,,,,,,moog.ece.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-1934
144.118.173.194,80,CVE-2019-10081,5,None,None,Partial,Low,Not required,None,119,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10081
144.118.173.194,80,CVE-2019-0220,5,Partial,None,None,Low,Not required,None,399,,FALSE,moog.ece.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0220
144.118.173.194,80,CVE-2019-0196,5,None,None,Partial,Low,Not required,None,416,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0196
144.118.173.194,80,CVE-2018-17199,5,None,Partial,None,Low,Not required,None,384,,FALSE,moog.ece.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/384.html,https://nvd.nist.gov/vuln/detail/CVE-2018-17199
144.118.173.194,80,CVE-2018-17189,5,None,None,Partial,Low,Not required,None,400,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-17189
144.118.173.194,80,CVE-2018-1333,5,None,None,Partial,Low,Not required,None,400,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1333
144.118.173.194,80,CVE-2018-1303,5,None,None,Partial,Low,Not required,None,125,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-125: Out-of-bounds Read,https://cwe.mitre.org/data/definitions/125.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1303
144.118.173.194,80,CVE-2017-15710,5,None,None,Partial,Low,Not required,None,787,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-787: Out-of-bounds Write,https://cwe.mitre.org/data/definitions/787.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15710
144.118.173.194,80,CVE-2019-0197,4.9,None,Partial,Partial,Medium,Single system,None,444,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-444: Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),https://cwe.mitre.org/data/definitions/444.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0197
144.118.173.194,80,CVE-2020-11993,0,,,,,,,,,,moog.ece.drexel.edu,Apache httpd,,,https://nvd.nist.gov/vuln/detail/CVE-2020-11993
144.118.173.194,80,CVE-2019-10092,4.3,None,Partial,None,Medium,Not required,None,79,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://cwe.mitre.org/data/definitions/79.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10092
144.118.173.194,80,CVE-2018-1302,4.3,None,None,Partial,Medium,Not required,None,476,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-476: NULL Pointer Dereference,https://cwe.mitre.org/data/definitions/476.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1302
144.118.173.194,80,CVE-2018-1301,4.3,None,None,Partial,Medium,Not required,None,119,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1301
144.118.173.194,80,CVE-2018-11763,4.3,None,None,Partial,Medium,Not required,None,20,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2018-11763
144.118.173.194,80,CVE-2018-1283,3.5,None,Partial,None,Medium,Single system,None,20,,FALSE,moog.ece.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1283
144.118.173.194,53,,0,,,,,,,,,,,,,,
144.118.173.194,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193,FALSE,,,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6111
