IP,Port,CVE,CVSS_Score,Confidentiality_Impact,Integrity_Impact,Availability_Impact,Access_Complexity,Authentication,Gained_Access,CWE_ID,Exploits,Metasploit,Host_Name,Product,CWE_Description,CWE_URL,CVE_URL
129.25.7.74,3306,CVE-2013-1492,7.5,Partial,Partial,Partial,Low,Not required,None,119,,False,mimas.physics.drexel.edu,MySQL,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2013-1492
129.25.7.74,3306,CVE-2013-0389,6.8,None,None,Complete,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-0389
129.25.7.74,3306,CVE-2013-0384,6.8,None,None,Complete,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-0384
129.25.7.74,3306,CVE-2013-0385,6.6,Complete,Complete,None,Low,Not required,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-0385
129.25.7.74,3306,CVE-2013-1521,6.5,Partial,Partial,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-1521
129.25.7.74,3306,CVE-2013-2378,6.0,Partial,Partial,Partial,Medium,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-2378
129.25.7.74,3306,CVE-2013-1552,6.0,Partial,Partial,Partial,Medium,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-1552
129.25.7.74,3306,CVE-2012-1702,5.0,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2012-1702
129.25.7.74,3306,CVE-2011-2262,5.0,None,None,Partial,Low,Not required,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2011-2262
129.25.7.74,3306,CVE-2013-0383,4.3,None,None,Partial,Medium,Not required,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-0383
129.25.7.74,3306,CVE-2014-0412,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2014-0412
129.25.7.74,3306,CVE-2014-0402,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2014-0402
129.25.7.74,3306,CVE-2014-0401,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2014-0401
129.25.7.74,3306,CVE-2014-0386,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2014-0386
129.25.7.74,3306,CVE-2013-3808,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-3808
129.25.7.74,3306,CVE-2013-3804,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-3804
129.25.7.74,3306,CVE-2013-3802,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-3802
129.25.7.74,3306,CVE-2013-2392,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-2392
129.25.7.74,3306,CVE-2013-2389,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-2389
129.25.7.74,3306,CVE-2013-1555,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-1555
129.25.7.74,3306,CVE-2012-1705,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2012-1705
129.25.7.74,3306,CVE-2012-0574,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2012-0574
129.25.7.74,3306,CVE-2012-0572,4.0,None,None,Partial,Low,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2012-0572
129.25.7.74,3306,CVE-2014-0437,3.5,None,None,Partial,Medium,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2014-0437
129.25.7.74,3306,CVE-2014-0393,3.3,None,Partial,None,Low,Multiple systems,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2014-0393
129.25.7.74,3306,CVE-2013-2391,3.0,Partial,Partial,None,Medium,Single system,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-2391
129.25.7.74,3306,CVE-2013-1506,2.8,None,None,Partial,Medium,Multiple systems,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-1506
129.25.7.74,3306,CVE-2013-5908,2.6,None,None,Partial,High,Not required,None,CWE id is not defined for this vulnerability,,False,mimas.physics.drexel.edu,MySQL,,,https://nvd.nist.gov/vuln/detail/CVE-2013-5908
129.25.7.74,80,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,False,mimas.physics.drexel.edu,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7679
129.25.7.74,80,CVE-2017-7668,7.5,Partial,Partial,Partial,Low,Not required,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7668
129.25.7.74,80,CVE-2017-3169,7.5,Partial,Partial,Partial,Low,Not required,None,476,,False,mimas.physics.drexel.edu,Apache httpd,CWE-476: NULL Pointer Dereference,https://cwe.mitre.org/data/definitions/476.html,https://nvd.nist.gov/vuln/detail/CVE-2017-3169
129.25.7.74,80,CVE-2017-3167,7.5,Partial,Partial,Partial,Low,Not required,None,287,,False,mimas.physics.drexel.edu,Apache httpd,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2017-3167
129.25.7.74,80,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,False,mimas.physics.drexel.edu,Apache httpd,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1312
129.25.7.74,80,CVE-2017-15715,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15715
129.25.7.74,80,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-9788
129.25.7.74,80,CVE-2019-0217,6.0,Partial,Partial,Partial,Medium,Single system,None,362,,False,mimas.physics.drexel.edu,Apache httpd,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),https://cwe.mitre.org/data/definitions/362.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0217
129.25.7.74,80,CVE-2020-1927,,,,,,,,,,,mimas.physics.drexel.edu,Apache httpd,,,
129.25.7.74,80,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,False,mimas.physics.drexel.edu,Apache httpd,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://cwe.mitre.org/data/definitions/601.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10098
129.25.7.74,80,CVE-2016-5387,5.1,Partial,Partial,Partial,High,Not required,None,284,,False,mimas.physics.drexel.edu,Apache httpd,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2016-5387
129.25.7.74,80,CVE-2020-1934,,,,,,,,,,,mimas.physics.drexel.edu,Apache httpd,,,
129.25.7.74,80,CVE-2019-0220,5.0,Partial,None,None,Low,Not required,None,399,,False,mimas.physics.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0220
129.25.7.74,80,CVE-2018-17199,5.0,None,Partial,None,Low,Not required,None,384,,False,mimas.physics.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/384.html,https://nvd.nist.gov/vuln/detail/CVE-2018-17199
129.25.7.74,80,CVE-2018-17189,5.0,None,None,Partial,Low,Not required,None,400,,False,mimas.physics.drexel.edu,Apache httpd,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-17189
129.25.7.74,80,CVE-2018-1303,5.0,None,None,Partial,Low,Not required,None,125,,False,mimas.physics.drexel.edu,Apache httpd,CWE-125: Out-of-bounds Read,https://cwe.mitre.org/data/definitions/125.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1303
129.25.7.74,80,CVE-2017-9798,5.0,Partial,None,None,Low,Not required,None,416,42745.0,True,mimas.physics.drexel.edu,Apache httpd,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2017-9798
129.25.7.74,80,CVE-2017-15710,5.0,None,None,Partial,Low,Not required,None,787,,False,mimas.physics.drexel.edu,Apache httpd,CWE-787: Out-of-bounds Write,https://cwe.mitre.org/data/definitions/787.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15710
129.25.7.74,80,CVE-2016-8743,5.0,None,Partial,None,Low,Not required,None,19,,False,mimas.physics.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/19.html,https://nvd.nist.gov/vuln/detail/CVE-2016-8743
129.25.7.74,80,CVE-2016-2161,5.0,None,None,Partial,Low,Not required,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2016-2161
129.25.7.74,80,CVE-2016-0736,5.0,Partial,None,None,Low,Not required,None,310,40961.0,False,mimas.physics.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/310.html,https://nvd.nist.gov/vuln/detail/CVE-2016-0736
129.25.7.74,80,CVE-2020-11985,,,,,,,,,,,mimas.physics.drexel.edu,Apache httpd,,,
129.25.7.74,80,CVE-2019-10092,4.3,None,Partial,None,Medium,Not required,None,79,,False,mimas.physics.drexel.edu,Apache httpd,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://cwe.mitre.org/data/definitions/79.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10092
129.25.7.74,80,CVE-2018-1302,4.3,None,None,Partial,Medium,Not required,None,476,,False,mimas.physics.drexel.edu,Apache httpd,CWE-476: NULL Pointer Dereference,https://cwe.mitre.org/data/definitions/476.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1302
129.25.7.74,80,CVE-2018-1301,4.3,None,None,Partial,Medium,Not required,None,119,,False,mimas.physics.drexel.edu,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1301
129.25.7.74,80,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,False,mimas.physics.drexel.edu,Apache httpd,CWE-93: Improper Neutralization of CRLF Sequences ('CRLF Injection'),https://cwe.mitre.org/data/definitions/93.html,https://nvd.nist.gov/vuln/detail/CVE-2016-4975
129.25.7.74,80,CVE-2018-1283,3.5,None,Partial,None,Medium,Single system,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1283
129.25.7.74,80,CVE-2016-8612,3.3,None,None,Partial,Low,Not required,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2016-8612
129.25.7.74,443,CVE-2017-7679,7.5,Partial,Partial,Partial,Low,Not required,None,119,,False,mimas.physics.drexel.edu,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7679
129.25.7.74,443,CVE-2017-7668,7.5,Partial,Partial,Partial,Low,Not required,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-7668
129.25.7.74,443,CVE-2017-3169,7.5,Partial,Partial,Partial,Low,Not required,None,476,,False,mimas.physics.drexel.edu,Apache httpd,CWE-476: NULL Pointer Dereference,https://cwe.mitre.org/data/definitions/476.html,https://nvd.nist.gov/vuln/detail/CVE-2017-3169
129.25.7.74,443,CVE-2017-3167,7.5,Partial,Partial,Partial,Low,Not required,None,287,,False,mimas.physics.drexel.edu,Apache httpd,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2017-3167
129.25.7.74,443,CVE-2018-1312,6.8,Partial,Partial,Partial,Medium,Not required,None,287,,False,mimas.physics.drexel.edu,Apache httpd,CWE-287: Improper Authentication,https://cwe.mitre.org/data/definitions/287.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1312
129.25.7.74,443,CVE-2017-15715,6.8,Partial,Partial,Partial,Medium,Not required,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15715
129.25.7.74,443,CVE-2017-9788,6.4,Partial,None,Partial,Low,Not required,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2017-9788
129.25.7.74,443,CVE-2019-0217,6.0,Partial,Partial,Partial,Medium,Single system,None,362,,False,mimas.physics.drexel.edu,Apache httpd,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),https://cwe.mitre.org/data/definitions/362.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0217
129.25.7.74,443,CVE-2020-1927,,,,,,,,,,,mimas.physics.drexel.edu,Apache httpd,,,
129.25.7.74,443,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,False,mimas.physics.drexel.edu,Apache httpd,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://cwe.mitre.org/data/definitions/601.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10098
129.25.7.74,443,CVE-2016-5387,5.1,Partial,Partial,Partial,High,Not required,None,284,,False,mimas.physics.drexel.edu,Apache httpd,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2016-5387
129.25.7.74,443,CVE-2020-1934,,,,,,,,,,,mimas.physics.drexel.edu,Apache httpd,,,
129.25.7.74,443,CVE-2019-0220,5.0,Partial,None,None,Low,Not required,None,399,,False,mimas.physics.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0220
129.25.7.74,443,CVE-2018-17199,5.0,None,Partial,None,Low,Not required,None,384,,False,mimas.physics.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/384.html,https://nvd.nist.gov/vuln/detail/CVE-2018-17199
129.25.7.74,443,CVE-2018-17189,5.0,None,None,Partial,Low,Not required,None,400,,False,mimas.physics.drexel.edu,Apache httpd,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-17189
129.25.7.74,443,CVE-2018-1303,5.0,None,None,Partial,Low,Not required,None,125,,False,mimas.physics.drexel.edu,Apache httpd,CWE-125: Out-of-bounds Read,https://cwe.mitre.org/data/definitions/125.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1303
129.25.7.74,443,CVE-2017-9798,5.0,Partial,None,None,Low,Not required,None,416,42745.0,True,mimas.physics.drexel.edu,Apache httpd,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2017-9798
129.25.7.74,443,CVE-2017-15710,5.0,None,None,Partial,Low,Not required,None,787,,False,mimas.physics.drexel.edu,Apache httpd,CWE-787: Out-of-bounds Write,https://cwe.mitre.org/data/definitions/787.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15710
129.25.7.74,443,CVE-2016-8743,5.0,None,Partial,None,Low,Not required,None,19,,False,mimas.physics.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/19.html,https://nvd.nist.gov/vuln/detail/CVE-2016-8743
129.25.7.74,443,CVE-2016-2161,5.0,None,None,Partial,Low,Not required,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2016-2161
129.25.7.74,443,CVE-2016-0736,5.0,Partial,None,None,Low,Not required,None,310,40961.0,False,mimas.physics.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/310.html,https://nvd.nist.gov/vuln/detail/CVE-2016-0736
129.25.7.74,443,CVE-2020-11985,,,,,,,,,,,mimas.physics.drexel.edu,Apache httpd,,,
129.25.7.74,443,CVE-2019-10092,4.3,None,Partial,None,Medium,Not required,None,79,,False,mimas.physics.drexel.edu,Apache httpd,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://cwe.mitre.org/data/definitions/79.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10092
129.25.7.74,443,CVE-2018-1302,4.3,None,None,Partial,Medium,Not required,None,476,,False,mimas.physics.drexel.edu,Apache httpd,CWE-476: NULL Pointer Dereference,https://cwe.mitre.org/data/definitions/476.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1302
129.25.7.74,443,CVE-2018-1301,4.3,None,None,Partial,Medium,Not required,None,119,,False,mimas.physics.drexel.edu,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1301
129.25.7.74,443,CVE-2016-4975,4.3,None,Partial,None,Medium,Not required,None,93,,False,mimas.physics.drexel.edu,Apache httpd,CWE-93: Improper Neutralization of CRLF Sequences ('CRLF Injection'),https://cwe.mitre.org/data/definitions/93.html,https://nvd.nist.gov/vuln/detail/CVE-2016-4975
129.25.7.74,443,CVE-2018-1283,3.5,None,Partial,None,Medium,Single system,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2018-1283
129.25.7.74,443,CVE-2016-8612,3.3,None,None,Partial,Low,Not required,None,20,,False,mimas.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2016-8612
129.25.7.74,22,CVE-2015-5600,8.5,Partial,None,Complete,Low,Not required,None,264,,False,mimas.physics.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2015-5600
129.25.7.74,22,CVE-2014-1692,7.5,Partial,Partial,Partial,Low,Not required,None,119,,False,mimas.physics.drexel.edu,OpenSSH,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2014-1692
129.25.7.74,22,CVE-2015-6564,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,False,mimas.physics.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2015-6564
129.25.7.74,22,CVE-2013-4548,6.0,Partial,Partial,Partial,Medium,Single system,None,264,,False,mimas.physics.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2013-4548
129.25.7.74,22,CVE-2014-2653,5.8,Partial,Partial,None,Medium,Not required,None,20,,False,mimas.physics.drexel.edu,OpenSSH,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2014-2653
129.25.7.74,22,CVE-2014-2532,5.8,Partial,Partial,None,Medium,Not required,None,264,,False,mimas.physics.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2014-2532
129.25.7.74,22,CVE-2018-15919,5.0,Partial,None,None,Low,Not required,None,200,,False,mimas.physics.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15919
129.25.7.74,22,CVE-2017-15906,5.0,None,Partial,None,Low,Not required,None,269,,False,mimas.physics.drexel.edu,OpenSSH,CWE-269: Improper Privilege Management,https://cwe.mitre.org/data/definitions/269.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15906
129.25.7.74,22,CVE-2016-0778,4.6,Partial,Partial,Partial,High,Single system,None,119,,False,mimas.physics.drexel.edu,OpenSSH,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2016-0778
129.25.7.74,22,CVE-2020-14145,,,,,,,,,,,mimas.physics.drexel.edu,OpenSSH,,,
129.25.7.74,22,CVE-2015-5352,4.3,None,Partial,None,Medium,Not required,None,264,,False,mimas.physics.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2015-5352
129.25.7.74,22,CVE-2016-0777,4.0,Partial,None,None,Low,Single system,None,200,,False,mimas.physics.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2016-0777
129.25.7.74,22,CVE-2015-6563,1.9,None,Partial,None,Medium,Not required,None,20,,False,mimas.physics.drexel.edu,OpenSSH,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2015-6563
129.25.7.74,123,,,,,,,,,,,,mimas.physics.drexel.edu,,,,
129.25.7.78,53,,,,,,,,,,,,duhep3.physics.drexel.edu,,,,
129.25.7.78,443,,,,,,,,,,,,duhep3.physics.drexel.edu,Apache httpd,,,
129.25.7.78,21,,,,,,,,,,,,duhep3.physics.drexel.edu,,,,
129.25.7.78,22,CVE-2020-15778,,,,,,,,,,,duhep3.physics.drexel.edu,OpenSSH,,,
129.25.7.78,22,CVE-2020-14145,,,,,,,,,,,duhep3.physics.drexel.edu,OpenSSH,,,
129.25.8.129,9000,,,,,,,,,,,,psat630.psa.drexel.edu,,,,
129.25.8.129,4000,,,,,,,,,,,,,,,,
129.25.8.228,993,,,,,,,,,,,,labserver2.physics.drexel.edu,,,,
129.25.8.228,21,,,,,,,,,,,,labserver2.physics.drexel.edu,,,,
129.25.8.228,443,,,,,,,,,,,,labserver2.physics.drexel.edu,Apache httpd,,,
129.25.8.228,53,,,,,,,,,,,,labserver2.physics.drexel.edu,,,,
129.25.8.242,80,CVE-2020-11984,,,,,,,,,,,,,,,
129.25.8.242,80,CVE-2019-0211,7.2,Complete,Complete,Complete,Low,Not required,None,264,46676.0,False,,,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0211
129.25.8.242,80,CVE-2019-10082,6.4,Partial,None,Partial,Low,Not required,None,416,,False,,,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10082
129.25.8.242,80,CVE-2019-10097,6.0,Partial,Partial,Partial,Medium,Single system,None,119,,False,,,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10097
129.25.8.242,80,CVE-2019-0217,6.0,Partial,Partial,Partial,Medium,Single system,None,362,,False,,,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),https://cwe.mitre.org/data/definitions/362.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0217
129.25.8.242,80,CVE-2019-0215,6.0,Partial,Partial,Partial,Medium,Single system,None,284,,False,,,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0215
129.25.8.242,80,CVE-2020-1927,,,,,,,,,,,,,,,
129.25.8.242,80,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,False,,,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://cwe.mitre.org/data/definitions/601.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10098
129.25.8.242,80,CVE-2020-9490,,,,,,,,,,,,,,,
129.25.8.242,80,CVE-2020-1934,,,,,,,,,,,,,,,
129.25.8.242,80,CVE-2019-10081,5.0,None,None,Partial,Low,Not required,None,119,,False,,,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10081
129.25.8.242,80,CVE-2019-0220,5.0,Partial,None,None,Low,Not required,None,399,,False,,,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0220
129.25.8.242,80,CVE-2019-0196,5.0,None,None,Partial,Low,Not required,None,416,,False,,,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0196
